MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN25,pNN50,SD1,SD2,KURT,SKEW,MEAN_REL_RR,MEDIAN_REL_RR,SDRR_REL_RR,RMSSD_REL_RR,SDSD_REL_RR,SDRR_RMSSD_REL_RR,KURT_REL_RR,SKEW_REL_RR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,datasetId,condition
1008.362483,1014.7989,93.90779839,22.42809594,22.4280366,4.187060668,60.0792789,27.6,1.933333333,15.86430928,131.8547416,1.336274191,-0.719113507,-2.25E-05,4.13E-06,0.02256791,0.010805659,0.010805594,2.088526999,1.336274191,-0.719113507,1657.538166,44.43342198,2066.153464,55.38712206,99.67704336,6.694399907,0.179455956,0.322956645,3730.38603,308.6390853,0.00324003,2.139172189,1.220235717,2,stressed
908.9843058,880.01841,113.5328783,15.05469013,15.0546852,7.541362678,66.95618182,8.6,0.8,10.64882256,160.2062155,0.366965401,0.972789572,2.44E-05,-9.12E-05,0.015986782,0.006252839,0.006252824,2.556723637,0.366965401,0.972789572,2828.033692,75.30322494,921.3059719,24.53199586,99.33279064,6.18832882,0.164779196,0.667209364,3755.527993,148.8779925,0.006716909,1.974579616,1.114647287,2,no stress
842.1056433,841.19519,57.36037819,13.34021738,13.33940488,4.299808358,71.58642225,5.866666667,0.266666667,9.435531448,80.56920453,0.097368951,-0.052398901,0.000199421,-0.000493399,0.016138167,0.009338563,0.009338521,1.728120944,0.097368951,-0.052398901,987.9515201,62.8711431,550.7392182,35.04787784,94.39525148,32.70031883,2.080979059,5.604748523,1571.391057,16.84201371,0.059375323,2.175696798,1.268283236,2,stressed
669.5779752,679.16968,151.1396143,14.7008222,14.70018955,10.28103138,94.9455201,8.6,0.8,10.39807263,213.490623,-0.466913998,-0.054661011,-0.000195651,0.000441079,0.025858094,0.018972913,0.0189729,1.362895326,-0.466913998,-0.054661011,1493.503312,63.8332801,742.28972,31.72593408,87.72134759,103.9007917,4.440785827,12.27865241,2339.693823,7.144216207,0.139973367,2.069354275,1.237109012,2,no stress
869.3421739,868.94614,77.70275947,14.09439844,14.0943976,5.513024186,69.58913985,7.6,0.333333333,9.969570081,109.4351193,0.282249909,-0.097970156,-1.54E-06,0.000422376,0.016509975,0.008080772,0.008080771,2.043118531,0.282249909,-0.097970156,2195.677264,73.96597865,751.9919087,25.33241946,97.30505757,20.82702539,0.701601889,2.694942434,2968.496198,36.106544,0.02769581,2.148964431,1.18852701,2,stressed
786.0008293,785.94767,52.69313087,11.0176474,11.01762339,4.782611839,76.6832004,2.333333333,0,7.793236122,74.11071146,-0.513763718,-0.027362532,1.22E-05,-0.000832008,0.014035826,0.006535577,0.006535557,2.147603251,-0.513763718,-0.027362532,542.5452866,44.78106737,652.9561742,53.89425573,97.60104581,16.0491308,1.324676899,2.398954191,1211.550592,40.68483099,0.024579185,2.22194114,1.159113143,2,stressed
736.4394261,742.415605,86.69907708,11.94082703,11.94082564,7.26072632,82.69782911,3.866666667,0.2,8.446256553,122.3197477,0.224671313,-0.284258947,1.04E-05,-0.000335761,0.016255418,0.008433347,0.008433334,1.927516795,0.224671313,-0.284258947,2043.549656,73.13460233,719.879312,25.76305746,95.89680293,30.80193076,1.10234021,4.103197071,2794.230899,23.37123986,0.042787632,2.106146763,1.16769961,2,no stress
727.7242761,724.965505,43.6419987,9.367687268,9.367684933,4.658780492,82.74566964,0.866666667,0,6.626164104,61.36238302,0.05685569,0.15375976,-2.21E-05,2.57E-05,0.012875062,0.008050213,0.008050212,1.599344243,0.05685569,0.15375976,462.607057,59.32401535,282.7492583,36.2593287,89.14185855,34.44096288,4.416655949,10.85814145,779.7972781,8.20967925,0.121807438,2.131039647,1.291417679,2,no stress
718.8643977,711.396525,69.33290814,22.11115345,22.11110433,3.135653159,84.22711738,27.46666667,1.8,15.64012954,96.79612932,-0.400558947,0.416978275,-7.66E-05,-0.004233152,0.030735444,0.017763405,0.017763404,1.730267607,-0.400558947,0.416978275,882.4818956,27.51714321,2174.903239,67.81682909,93.56257753,149.6407147,4.666027707,6.437422465,3207.025849,14.53416768,0.06880339,2.189018182,1.245538036,2,no stress
1193.508376,1173.829,235.3427687,16.71855153,16.7169521,14.07674392,52.38902804,11.53333333,2.266666667,11.82461502,332.6148163,-1.197855208,-0.027901016,-0.000235294,-0.000562512,0.014260603,0.0047104,0.004710397,3.027471557,-1.197855208,-0.027901016,8271.000263,94.8365834,449.2690238,5.151388935,99.76705994,1.048971029,0.012027666,0.232940065,8721.318258,428.2949781,0.002334839,2.136253118,1.050872764,2,stressed
949.8440776,955.619825,126.6439756,20.20772828,20.20688986,6.267106019,64.35844281,20.93333333,1.666666667,14.29319722,178.5303829,-0.574556387,-0.101145366,0.000156165,-0.001538993,0.021246453,0.009408147,0.009408116,2.258303588,-0.574556387,-0.101145366,2061.197596,52.79352662,1827.130245,46.79835132,99.13545319,15.93415456,0.408122062,0.864546815,3904.261995,114.6675362,0.008720864,2.208719342,1.156049311,2,no stress
729.0627121,720.688405,73.24629336,9.671424947,9.671408552,7.573474825,83.04886814,2.133333333,0,6.841000806,103.3597586,5.512113185,1.58267036,-2.82E-05,-2.54E-05,0.013257723,0.007504619,0.007504566,1.76660839,5.512113185,1.58267036,2210.320226,85.38079533,348.6094476,13.4661718,92.1128892,29.84947454,1.153032871,7.887110805,2588.779148,11.67891405,0.085624399,1.921985172,1.166560023,2,no stress
725.5628355,757.653785,153.942549,18.95448483,18.95400687,8.121695228,86.84621867,15.46666667,1.733333333,13.40697951,217.2944309,0.037654643,0.090564161,0.000222766,-0.00107709,0.028368891,0.018313392,0.018313327,1.549078948,0.037654643,0.090564161,2432.269731,61.87721141,1370.410775,34.86340192,91.45029316,128.1199871,3.259386664,8.549706842,3930.800493,10.69630747,0.093490207,1.866230005,1.269321003,2,stressed
659.8989207,680.544845,102.8648153,16.51324083,16.51252188,6.229232431,93.72127249,8.666666667,2.333333333,11.68001278,145.0031646,0.409273308,-0.94333257,-0.000265131,0.000322712,0.027534861,0.017594996,0.017594989,1.564925657,0.409273308,-0.94333257,1656.329216,51.20708564,1415.448395,43.7600125,89.68517883,162.792752,5.032901861,10.31482117,3234.570364,8.694787561,0.115011436,1.915549839,1.194010521,2,no stress
725.8991356,699.838265,178.5641855,20.3991385,20.39873709,8.753516011,87.09396047,13.53333333,3.066666667,14.42889897,252.1153377,2.931846797,1.357839156,0.00019464,0.000262183,0.0300177,0.016123983,0.01612398,1.861680208,2.931846797,1.357839156,5980.368844,74.68080324,1879.782359,23.47407997,92.71257771,147.7552258,1.845116787,7.287422288,8007.906428,12.72227326,0.078602305,1.952658239,1.171330935,2,no stress
775.9487652,791.59245,107.8303596,14.99276544,14.99211537,7.192159447,78.98360721,7.933333333,1,10.60456425,152.1259876,-0.475794407,-0.379024343,-0.000160698,6.21E-05,0.021057863,0.012366803,0.012366786,1.702773363,-0.475794407,-0.379024343,2629.679706,73.09054002,920.1166337,25.57414939,95.03776521,48.04232048,1.335310586,4.962234793,3597.83866,19.15221048,0.052213294,2.172395948,1.175857039,2,no stress
568.9649022,561.96744,45.80661539,8.405666758,8.405229272,5.449492195,106.0897435,1.266666667,0,5.945378061,64.50693379,2.132956,1.212695379,-0.000155204,0.000508663,0.014193878,0.008749103,0.008749087,1.622323742,2.132956,1.212695379,530.0325304,49.10243926,514.1007346,47.62651091,93.57326799,35.30909753,3.271049827,6.426732007,1079.442363,14.56000778,0.068681282,2.041251105,1.208023012,2,stressed
788.6651928,791.41443,47.99377337,10.97431283,10.97423986,4.373282786,76.3699043,1.866666667,0.2,7.762549096,67.42809056,0.240197536,-0.396539278,-4.05E-05,-0.000649315,0.014070997,0.008349831,0.008349829,1.685183348,0.240197536,-0.396539278,426.9157189,50.31689807,394.8180137,46.53381655,93.66125451,26.72023683,3.149285382,6.338745488,848.4539694,14.7759923,0.06767735,2.154479523,1.288985638,2,stressed
814.4682592,823.587835,59.52602873,14.25570599,14.25570512,4.175593183,74.07812425,8.133333333,0.066666667,10.08366979,83.57640694,-0.169724,-0.374945094,5.12E-06,7.16E-05,0.017959361,0.011281042,0.011281041,1.591994912,-0.169724,-0.374945094,1031.7132,60.94678069,598.2963785,35.34338629,90.50057054,62.80042447,3.70983302,9.49942946,1692.810003,9.526948005,0.10496541,2.143532694,1.305652196,2,stressed
859.1948255,868.45611,75.03465935,14.4095493,14.40889941,5.207287043,70.4960509,7.466666667,0.333333333,10.19203066,105.6244419,5.435703636,-1.684216257,0.000199866,-0.00105759,0.017634248,0.011389734,0.011389713,1.548258121,5.435703636,-1.684216257,1060.588831,63.18241157,589.8108555,35.13677603,95.43475694,28.21435296,1.680812402,4.565243063,1678.61404,20.90463873,0.047836273,1.980466144,1.310383022,2,stressed
764.5213827,734.68302,209.2375813,16.09724553,16.09724519,12.99834689,84.28213142,9.6,1.533333333,11.38626982,295.6874765,0.028990533,0.713738021,-1.16E-05,2.48E-05,0.023976532,0.015190289,0.015190286,1.578411842,0.028990533,0.713738021,6895.284177,87.74557994,877.4427937,11.16585261,91.11694028,85.54256442,1.088567452,8.883059717,7858.269535,10.25738239,0.09749076,2.037122709,1.12948631,2,stressed
726.8774565,724.0741,42.99082952,9.305546119,9.30544223,4.619914723,82.83385644,0.866666667,0,6.582137179,60.44086627,0.133068578,0.159917646,5.40E-05,2.57E-05,0.012821914,0.007940532,0.007940528,1.614742451,0.133068578,0.159917646,450.683872,58.73139703,280.9842874,36.61679676,88.72797749,35.696308,4.651806217,11.27202251,767.3644674,7.871522383,0.127040228,2.120389554,1.289017185,2,no stress
1012.43763,818.99233,343.8504219,13.40929497,13.40613658,25.64269207,66.0817605,6.866666667,0.733333333,9.482733636,486.1854616,-1.234288188,0.537283377,0.000322571,-0.000273647,0.015928522,0.007652621,0.0076526,2.081446556,-1.234288188,0.537283377,3331.209499,88.7560255,409.9184274,10.92177793,97.13449571,12.09274836,0.322196572,2.865504294,3753.220675,33.89787128,0.029500378,1.42932025,1.123166607,2,no stress
888.4257755,893.090315,76.33547683,13.65739129,13.65681681,5.589316088,68.06097835,6.6,0,9.660050475,107.5215954,0.541693955,-0.306477918,-0.000161018,-0.000612964,0.015394292,0.007517155,0.007517154,2.047888029,0.541693955,-0.306477918,2321.322131,79.25935662,592.9493353,20.24569627,97.61363667,14.49584911,0.494947107,2.386363327,2928.767316,40.90476734,0.024447028,2.11179751,1.175068367,2,stressed
805.9870628,817.798895,108.948092,14.27564469,14.27561901,7.631745841,76.00477347,5.933333333,0.733333333,10.09775573,153.7446221,0.714273096,-0.476415331,1.94E-05,1.66E-05,0.018636546,0.011676167,0.011676163,1.596118427,0.714273096,-0.476415331,1509.283996,71.26630151,543.3603066,25.65672169,89.29140013,65.16448507,3.0769768,10.70859987,2117.808788,8.338288962,0.119928681,2.008320331,1.284128794,2,stressed
815.4964206,819.44525,87.70855237,16.80423343,16.80381448,5.219431922,74.48527969,9.466666667,1.333333333,11.88605649,123.4678176,0.004162319,-0.278681013,-0.00016194,-0.000264506,0.021768781,0.010703973,0.010703947,2.033710498,0.004162319,-0.278681013,1892.072257,62.17462157,1113.678707,36.59614579,96.75024366,37.40749688,1.229232633,3.249756338,3043.158462,29.7715378,0.033589128,2.176190515,1.143720238,2,no stress
722.815733,717.478505,72.68535685,22.30406365,22.30388075,3.258839196,83.85339517,28.2,1.6,15.77648854,101.5747243,-0.609756966,0.170418225,0.000127438,-0.002316506,0.030757545,0.016543744,0.016543742,1.859164747,-0.609756966,0.170418225,965.3186313,26.86760044,2491.372315,69.34207394,94.81717318,136.1815674,3.790325619,5.182826821,3592.872514,18.29448995,0.054661267,2.215830216,1.2230354,2,no stress
