MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,pNN25,pNN50,SD1,SD2,KURT,SKEW,MEAN_REL_RR,MEDIAN_REL_RR,SDRR_REL_RR,RMSSD_REL_RR,SDSD_REL_RR,SDRR_RMSSD_REL_RR,KURT_REL_RR,SKEW_REL_RR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,datasetId,condition
721.9018969,727.26728,74.72231522,12.36126389,12.36106934,6.04487663,84.1218683,4.933333333,0,8.743512886,105.310967,1.262958154,-0.70377881,8.10E-05,-0.000951172,0.017604748,0.011207503,0.011207501,1.57080025,1.262958154,-0.70377881,1016.073759,59.818117,615.9145731,36.26001524,90.23971137,66.61705708,3.921867757,9.760288628,1698.60539,9.245598651,0.108159573,2.097342416,1.243695691,2,stressed
831.6322945,836.596795,62.0690417,12.57666666,12.57655704,4.935253783,72.56269707,4.533333333,0.266666667,8.895936552,87.3269385,-0.087276895,-0.226072011,5.49E-05,0.000707475,0.015504951,0.008242855,0.008242834,1.881017205,-0.087276895,-0.226072011,1534.857041,71.42264881,586.6039903,27.29688152,95.51928497,27.51701206,1.28046967,4.480715031,2148.978043,21.31786652,0.046909009,2.177955782,1.202543315,2,no stress
832.8948186,834.29,84.99920188,14.14780455,14.14725709,6.007942899,72.81695977,7.4,0,10.00695986,119.7897717,-0.30931124,-0.091205327,-0.000130745,-0.00026575,0.016739384,0.007802812,0.007802803,2.145301532,-0.30931124,-0.091205327,1524.959981,61.34048001,946.3262972,38.0653329,98.46302516,14.77183651,0.594187096,1.53697484,2486.058114,64.06287375,0.015609665,2.186654883,1.183979774,2,stressed
719.439761,717.521215,57.97135812,9.350848412,9.350506965,6.199582708,83.95128512,1.666666667,0.133333333,6.614013392,81.71665406,-0.403373203,-0.057077744,-0.000101225,6.74E-05,0.013085785,0.00759051,0.00759051,1.723966483,-0.403373203,-0.057077744,1188.170009,75.55417927,349.91763,22.25080515,91.02089632,34.51895998,2.195015588,8.979103676,1572.606599,10.13696908,0.098648816,2.195558188,1.192360609,2,no stress
997.7111614,998.858135,80.21550941,22.11676825,22.11672922,3.626909162,60.53757046,26.86666667,1.933333333,15.64410826,112.3579894,-0.098171249,-0.116414964,5.29E-05,-0.001117543,0.022299401,0.011197923,0.011197915,1.991387246,-0.098171249,-0.116414964,1918.701467,52.66251009,1715.733715,47.09166361,99.48069426,8.956414817,0.245826302,0.519305739,3643.391597,191.564789,0.005220166,2.197197893,1.224771948,2,stressed
751.3816016,760.687035,88.53625606,13.99952423,13.99840546,6.324233208,81.12549021,6.733333333,0.6,9.901670738,124.8170429,0.645685511,-0.6933321,-0.000243214,-0.001320199,0.019112842,0.008890223,0.008890218,2.149872125,0.645685511,-0.6933321,2179.175433,67.64095778,1010.403599,31.36262741,96.9207531,32.10129976,0.996414804,3.079246898,3221.680332,31.47547316,0.031770769,2.071095767,1.139723732,2,no stress
751.8795085,759.246315,83.93318901,14.63198028,14.6317746,5.736283633,80.94982937,7.533333333,0.666666667,10.34967981,118.2473871,1.264575747,-0.770712037,9.19E-05,-0.000609647,0.019839855,0.00941486,0.009414855,2.107291602,1.264575747,-0.770712037,2040.503049,64.02216594,1107.811402,34.75833346,96.61041129,38.86770557,1.219500602,3.389588711,3187.182156,28.50210439,0.035085129,2.018920419,1.148281114,2,no stress
805.6243052,807.941995,48.31818948,14.7547956,14.75476475,3.274744753,74.75022073,9.8,0,10.436676,67.53051654,0.080505793,-0.187162099,1.77E-05,-0.000457196,0.018858932,0.011894276,0.011894276,1.585546815,0.080505793,-0.187162099,500.6415995,44.41008686,577.0908483,51.19162036,92.0879661,49.58261704,4.398292774,7.912033903,1127.315065,11.63897516,0.085918218,2.160850834,1.327101522,2,stressed
792.931869,802.310375,96.08825296,18.42345818,18.42331924,5.215538366,76.87240178,11.06666667,2.6,13.03160145,135.2630108,-0.028331295,-0.270022202,-8.11E-05,-0.000367052,0.025090636,0.013097299,0.013097272,1.915710722,-0.028331295,-0.270022202,1759.488317,54.32574262,1405.435378,43.39404809,95.0076708,73.85083772,2.280209288,4.9923292,3238.774533,19.03073035,0.052546591,2.16701442,1.17588876,2,no stress
874.2663964,882.322615,76.30907014,15.730182,15.73018173,4.851124425,69.21939489,10.8,0.4,11.12663014,107.3421933,1.614421151,-0.972379083,1.56E-05,-0.000242343,0.018388146,0.009561231,0.00956123,1.923198684,1.614421151,-0.972379083,1654.956859,62.08665228,981.6102724,36.82567029,97.13114907,28.9926926,1.08767743,2.868850934,2665.559824,33.85716139,0.029535849,2.018826652,1.214428196,2,no stress
898.2928684,883.406765,108.1994235,14.50760903,14.50638724,7.458115481,67.73252151,8.866666667,0.6,10.26098797,152.6726649,-0.061409345,0.568159886,0.000177773,0.000657814,0.015703889,0.006562178,0.006562175,2.393090949,-0.061409345,0.568159886,2363.465911,72.71192177,877.7601362,27.00425086,98.95988508,9.225671743,0.283827374,1.040114922,3250.451719,95.14322216,0.01051047,2.133365073,1.133230142,2,no stress
